Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
Zappacosta Davide,30,DF,21,18,"1,471",4,2,0,4,0,25,10,40.0,0.16,0.40,16.6,0,771,925,83.4,10806,3422,39,2.38,26,6,3,2,1,1,8,0.49,5,1,1,1,0,0,34,18,15,68.2,23,9,43,16,0
Hateboer Hans,28,DF,17,17,"1,397",1,1,0,7,0,12,4,33.3,0.08,0.25,10.5,0,560,702,79.8,8088,2850,22,1.42,19,1,1,1,0,0,1,0.06,1,0,0,0,0,0,21,13,11,40.7,23,12,33,25,0
Zapata Duván,31,FW,25,16,"1,390",2,2,0,1,0,41,8,19.5,0.05,0.25,15.6,0,281,412,68.2,4370,805,46,2.98,35,0,5,1,4,1,7,0.45,4,0,1,1,1,0,8,4,3,60.0,6,4,12,17,1
Demiral Merih,24,DF,28,14,"1,536",1,0,0,5,0,6,1,16.7,0.17,1.00,13.7,0,560,653,85.8,10454,2949,4,0.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,41,29,26,72.2,24,24,65,57,1
Sportiello Marco,30,GK,15,14,"1,339",0,0,0,0,0,0,0,,,,,0,362,462,78.4,9718,6618,4,0.27,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,33.3,0,0,1,2,0
Muriel Luis,31,"FW,MF",29,10,"1,073",3,3,1,2,2,33,8,24.2,0.06,0.25,20.6,4,354,539,65.7,6248,1973,67,5.61,43,15,4,3,2,0,6,0.50,5,0,0,0,1,0,9,6,5,31.3,9,2,11,2,0
Okoli Caleb,21,DF,17,9,960,0,0,0,3,0,7,2,28.6,0.00,0.00,12.2,0,345,458,75.3,5887,2267,2,0.19,1,0,0,1,0,0,1,0.09,1,0,0,0,0,0,21,17,10,40.0,10,30,51,44,3
Ruggeri Matteo,20,"DF,MF",15,8,829,0,1,0,3,0,10,1,10.0,0.00,0.00,16.7,0,515,631,81.6,8203,3341,17,1.85,17,0,0,0,0,0,1,0.11,1,0,0,0,0,0,17,12,8,50.0,14,12,29,16,0
Luis Palomino José,32,DF,15,8,759,1,0,0,4,0,6,3,50.0,0.17,0.33,12.6,0,428,518,82.6,7998,2928,9,1.07,7,0,1,1,0,0,2,0.24,1,0,0,1,0,0,23,14,11,57.9,11,28,51,20,0
Soppy Brandon,20,DF,15,8,643,0,3,0,2,0,7,2,28.6,0.00,0.00,18.9,0,243,322,75.5,3511,1451,22,3.07,17,0,1,1,3,0,6,0.84,5,0,0,0,1,0,8,5,3,33.3,10,3,11,7,0
Boga Jeremie,25,"MF,FW",23,5,782,2,5,0,0,0,13,3,23.1,0.15,0.67,20.2,2,381,475,80.2,5908,1552,57,6.59,33,13,7,1,2,1,8,0.92,7,0,0,0,0,1,9,5,2,40.0,6,1,10,1,0
Malinovskyi Ruslan,29,"MF,FW",15,5,553,1,2,0,2,0,19,6,31.6,0.05,0.17,25.6,0,248,332,74.7,4851,1645,26,4.25,16,7,1,1,1,0,2,0.33,2,0,0,0,0,0,14,8,6,35.3,8,5,19,2,0
Zortea Nadir,23,"DF,MF",9,1,222,1,0,0,1,0,4,3,75.0,0.25,0.33,20.4,0,60,98,61.2,937,602,8,3.27,5,0,2,1,0,0,1,0.41,1,0,0,0,0,0,10,5,3,75.0,4,0,10,4,0
Vorlický Lukáš,20,"MF,FW",3,0,24,0,0,0,0,0,1,1,100.0,0.00,0.00,24.1,0,19,31,61.3,271,44,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,1,1,0,0
Patrício Rui,34,GK,35,35,"3,150",0,0,0,1,0,0,0,,,,,0,677,887,76.3,18489,12522,2,0.06,0,1,0,0,0,1,0,0.00,0,0,0,0,0,0,1,1,1,100.0,0,2,3,6,3
Cristante Bryan,27,"MF,DF",36,34,"2,938",1,1,0,8,1,28,5,17.9,0.04,0.20,16.8,0,1381,1679,82.3,25923,8226,42,1.29,37,0,0,5,0,0,7,0.21,5,0,0,2,0,0,113,62,55,61.1,39,18,131,53,0
Mancini Gianluca,26,DF,35,33,"2,858",1,2,0,7,0,22,5,22.7,0.05,0.20,13.1,0,1306,1621,80.6,24870,8978,37,1.17,30,1,0,4,1,1,3,0.09,2,0,0,0,1,0,37,19,18,52.9,38,46,83,67,0
Ibanez Roger,23,DF,33,32,"2,796",3,0,0,11,1,29,10,34.5,0.10,0.30,12.3,0,1462,1663,87.9,27071,9588,27,0.87,15,1,0,7,3,1,2,0.06,1,0,0,1,0,0,67,33,32,66.7,30,66,133,95,2
Smalling Chris,32,DF,32,31,"2,808",3,1,0,7,0,17,4,23.5,0.18,0.75,8.5,0,1173,1344,87.3,22956,7520,16,0.51,14,1,0,1,0,0,1,0.03,1,0,0,0,0,0,26,15,13,61.9,51,43,69,123,0
Pellegrini Lorenzo,26,MF,32,29,"2,545",4,5,2,5,0,62,17,27.4,0.03,0.12,21.5,9,816,1114,73.2,14299,4489,132,4.67,64,49,3,9,6,1,10,0.35,2,6,0,2,0,0,52,29,22,45.8,27,26,78,22,0
Zalewski Nicola,20,DF,33,26,"2,197",2,1,0,3,0,29,9,31.0,0.07,0.22,23.1,1,933,1252,74.5,16262,5001,62,2.54,35,7,6,5,7,2,7,0.29,4,2,0,1,0,0,45,26,22,31.0,27,31,76,23,0
Abraham Tammy,24,FW,38,24,"2,189",8,3,0,2,0,62,28,45.2,0.13,0.29,12.0,0,342,513,66.7,4964,1248,70,2.88,46,0,7,10,7,0,9,0.37,4,0,1,3,1,0,17,10,3,18.8,10,3,20,14,0
Dybala Paulo,28,"MF,FW",25,21,"1,739",12,6,5,5,0,60,18,30.0,0.12,0.39,20.7,3,650,833,78.0,11560,2954,104,5.38,48,29,4,10,13,0,8,0.41,4,2,0,1,1,0,14,4,8,30.8,12,8,22,4,0
Spinazzola Leonardo,29,DF,26,18,"1,654",1,4,0,3,0,10,6,60.0,0.10,0.17,18.7,0,750,989,75.8,13111,4315,46,2.50,36,2,4,1,3,0,7,0.38,6,0,1,0,0,0,15,8,8,34.8,13,9,24,25,0
Matić Nemanja,33,MF,35,16,"1,852",2,2,0,5,0,11,4,36.4,0.18,0.50,16.3,0,1109,1295,85.6,19601,6044,52,2.53,46,1,3,2,0,0,7,0.34,5,0,1,1,0,0,47,27,19,57.6,27,25,72,21,1
Çelik Zeki,25,DF,24,16,"1,504",0,1,0,7,1,5,1,20.0,0.00,0.00,17.6,0,697,927,75.2,11222,4779,40,2.40,33,3,0,1,1,2,5,0.30,4,0,0,0,0,1,42,21,24,58.5,33,14,56,36,2
Shaarawy Stephan,29,"DF,MF",29,14,"1,523",7,2,0,3,0,42,19,45.2,0.17,0.37,19.2,0,665,825,80.6,10633,2974,72,4.25,49,8,9,4,2,0,7,0.41,4,0,1,1,1,0,21,9,6,27.3,11,15,36,11,0
Zaniolo Nicolò,23,"MF,FW",13,12,890,1,0,0,4,0,28,7,25.0,0.04,0.14,17.2,0,125,196,63.8,2173,488,27,2.73,19,0,1,4,3,0,1,0.10,1,0,0,0,0,0,7,5,2,28.6,11,2,9,0,0
Belotti Andrea,28,FW,31,11,"1,146",0,2,0,0,0,19,9,47.4,0.00,0.00,12.7,0,171,258,66.3,2169,381,27,2.12,22,0,0,3,2,0,3,0.24,3,0,0,0,0,0,12,5,5,45.5,11,3,15,5,0
Bove Edoardo,20,MF,22,10,992,1,0,0,2,0,7,2,28.6,0.14,0.50,12.9,0,309,406,76.1,4427,1026,17,1.54,15,0,0,0,1,1,0,0.00,0,0,0,0,0,0,35,18,16,41.0,15,10,45,11,0
Wijnaldum Georginio,31,MF,14,10,769,2,0,0,0,0,20,4,20.0,0.10,0.50,15.2,0,169,204,82.8,2254,502,20,2.35,15,0,2,1,2,0,4,0.47,2,0,1,0,1,0,4,3,0,0.0,7,2,6,3,0
Karsdorp Rick,27,DF,13,8,711,0,0,0,0,0,2,0,0.0,0.00,,19.4,0,295,380,77.6,5109,1611,16,2.03,13,3,0,0,0,0,0,0.00,0,0,0,0,0,0,21,13,13,59.1,0,7,28,15,1
Camara Mohamed,25,MF,15,8,696,0,0,0,3,0,11,1,9.1,0.00,0.00,23.6,1,252,323,78.0,4178,844,12,1.55,6,0,0,1,1,4,0,0.00,0,0,0,0,0,0,13,10,5,33.3,5,10,23,8,0
Solbakken Ola,23,"MF,FW",14,7,502,1,2,0,2,0,9,1,11.1,0.11,1.00,17.1,1,112,159,70.4,1770,364,16,2.87,10,3,2,0,1,0,2,0.36,2,0,0,0,0,0,2,2,2,28.6,2,2,4,8,0
Llorente Diego,28,DF,9,5,573,0,0,0,0,0,4,1,25.0,0.00,0.00,11.4,0,264,300,88.0,4937,1576,4,0.63,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,10,5,5,41.7,4,11,21,20,0
Kumbulla Marash,22,DF,7,5,259,0,0,0,1,1,1,0,0.0,0.00,,13.8,0,157,180,87.2,2847,772,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,4,2,66.7,2,4,8,6,0
Tahirovic Benjamin,19,MF,11,4,355,0,0,0,1,0,0,0,,,,,0,133,156,85.3,2282,474,6,1.53,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8,5,4,33.3,9,3,11,3,0
Svilar Mile,22,GK,3,3,270,0,0,0,1,0,0,0,,,,,0,49,77,63.6,1589,1235,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,1,0
Volpato Cristian,18,MF,7,2,227,1,1,0,0,0,4,1,25.0,0.25,1.00,15.7,0,83,105,79.0,1507,407,6,2.38,5,1,0,0,0,0,1,0.40,1,0,0,0,0,0,3,2,0,0.0,2,2,5,0,0
Danilo,31,DF,37,35,"3,184",3,3,0,5,0,32,5,15.6,0.09,0.60,15.0,1,1884,2225,84.7,36469,13783,62,1.75,54,1,0,5,2,0,4,0.11,3,0,0,1,0,0,92,62,52,71.2,39,47,139,114,1
Kostić Filip,29,"DF,FW",37,33,"2,564",3,8,0,3,0,37,11,29.7,0.08,0.27,19.6,0,830,1212,68.5,14092,4148,93,3.26,67,17,3,6,0,0,12,0.42,8,2,0,2,0,0,41,26,21,44.7,30,16,57,32,0
Rabiot Adrien,27,MF,32,31,"2,748",8,4,0,9,0,48,22,45.8,0.17,0.36,16.4,0,971,1191,81.5,15511,4279,82,2.69,68,0,3,6,3,2,8,0.26,5,0,1,1,1,0,65,35,30,52.6,37,26,91,44,1
Bremer Gleison,25,DF,30,30,"2,634",4,1,0,6,0,32,7,21.9,0.13,0.57,9.3,0,1503,1668,90.1,29183,9314,27,0.92,21,0,0,5,0,1,1,0.03,0,0,0,1,0,0,29,20,19,73.1,44,42,71,120,2
Locatelli Manuel,24,MF,32,29,"2,446",0,2,0,8,0,29,12,41.4,0.00,0.00,23.9,0,1114,1362,81.8,20892,7015,56,2.06,46,3,2,3,1,1,7,0.26,5,0,1,0,1,0,59,33,30,56.6,50,27,86,59,0
Szczęsny Wojciech,32,GK,28,28,"2,472",0,0,0,0,0,0,0,,,,,0,625,789,79.2,18108,12812,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0.0,0,0,1,7,0
Cuadrado Juan,34,"DF,FW",31,24,"2,078",1,3,0,6,1,32,10,31.3,0.03,0.10,21.0,6,1113,1323,84.1,21481,5507,78,3.38,43,20,5,3,7,0,6,0.26,2,2,0,0,2,0,50,34,27,41.5,15,24,74,32,0
Vlahović Dušan,22,FW,27,22,"1,925",10,2,2,1,0,65,20,30.8,0.12,0.40,15.5,4,271,381,71.1,4560,793,45,2.10,27,0,3,11,4,0,7,0.33,3,0,0,3,1,0,11,6,4,40.0,10,3,14,8,1
Sandro Alex,31,DF,25,21,"1,787",0,1,0,5,1,5,0,0.0,0.00,,22.7,0,1081,1256,86.1,19560,6667,36,1.81,32,0,2,0,1,1,3,0.15,3,0,0,0,0,0,35,20,15,68.2,27,15,50,64,1
Milik Arkadiusz,28,FW,27,17,"1,586",7,1,0,3,1,43,22,51.2,0.16,0.32,14.2,2,346,450,76.9,4924,810,36,2.05,20,1,1,7,3,4,3,0.17,2,0,0,0,0,1,12,8,2,25.0,10,1,13,14,0
Fagioli Nicolò,21,MF,26,17,"1,520",3,3,0,3,0,13,8,61.5,0.23,0.38,19.7,0,505,607,83.2,8123,1759,39,2.31,25,4,1,4,5,0,7,0.41,4,1,0,0,2,0,29,19,8,29.6,16,8,37,7,1
Gatti Federico,24,DF,18,16,"1,448",0,0,0,4,0,13,4,30.8,0.00,0.00,15.5,0,808,957,84.4,16192,5297,19,1.18,17,0,0,1,1,0,0,0.00,0,0,0,0,0,0,15,11,9,60.0,20,21,36,54,2
Di María Ángel,34,"FW,MF",26,15,"1,363",4,4,1,1,1,37,12,32.4,0.08,0.25,21.5,1,487,675,72.1,9081,3166,83,5.48,45,24,6,6,1,1,7,0.46,5,2,0,0,0,0,10,5,3,15.8,15,7,17,0,0
Miretti Fabio,18,"MF,FW",27,14,"1,234",0,2,0,2,0,20,5,25.0,0.00,0.00,17.0,0,364,511,71.2,5842,1673,48,3.51,31,5,5,5,2,0,7,0.51,6,0,0,0,1,0,24,11,12,41.4,20,4,28,11,0
McKennie Weston,23,"MF,DF",15,13,"1,052",1,1,0,0,0,8,4,50.0,0.13,0.25,10.1,0,336,418,80.4,5385,1516,18,1.54,15,0,1,2,0,0,1,0.09,1,0,0,0,0,0,14,5,5,62.5,15,11,25,15,1
De Sciglio Mattia,29,DF,17,11,"1,042",0,0,0,0,0,4,0,0.0,0.00,,27.6,0,450,569,79.1,8035,3019,15,1.30,14,0,0,0,1,0,1,0.09,1,0,0,0,0,0,14,7,9,64.3,9,4,18,20,0
Kean Moise,22,FW,28,11,995,6,0,0,5,1,38,14,36.8,0.16,0.43,14.4,0,130,187,69.5,1655,337,31,2.80,21,0,4,5,0,1,2,0.18,2,0,0,0,0,0,8,6,3,42.9,4,5,13,2,0
Perin Mattia,29,GK,11,10,948,0,0,0,0,0,0,0,,,,,0,265,351,75.5,6305,4120,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Bonucci Leonardo,35,DF,16,9,879,1,0,0,2,0,4,1,25.0,0.25,1.00,12.0,0,508,580,87.6,10749,4060,9,0.92,7,0,0,1,0,1,1,0.10,0,0,0,1,0,0,5,4,2,50.0,12,13,18,29,0
Paredes Leandro,28,MF,25,8,977,1,0,0,7,1,16,2,12.5,0.06,0.50,26.6,4,681,778,87.5,12988,4913,46,4.24,28,15,2,1,0,0,3,0.28,3,0,0,0,0,0,19,13,10,45.5,8,17,36,22,0
Chiesa Federico,24,"DF,MF",21,6,852,2,5,0,2,0,26,3,11.5,0.08,0.67,18.9,1,246,338,72.8,3806,1114,41,4.34,26,3,7,3,1,1,6,0.63,5,0,1,0,0,0,22,11,5,35.7,13,0,22,1,0
Rugani Daniele,28,DF,9,6,564,0,0,0,0,0,4,1,25.0,0.00,0.00,12.1,0,231,262,88.2,4696,1347,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7,0,4,100.0,7,7,14,32,0
Soulé Matìas,19,"MF,FW",13,4,420,1,0,0,0,0,10,5,50.0,0.10,0.20,16.7,0,138,168,82.1,2133,405,19,4.08,11,1,3,2,2,0,0,0.00,0,0,0,0,0,0,7,4,5,71.4,7,3,10,3,0
Barrenechea Enzo,21,MF,3,3,158,0,0,0,0,0,2,0,0.0,0.00,,11.4,0,98,115,85.2,1544,361,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8,3,3,60.0,3,2,10,3,0
Barbieri Tommaso,19,DF,3,2,109,0,0,0,0,0,0,0,,,,,0,43,64,67.2,725,151,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,3,37.5,3,0,3,2,0
Biraghi Cristiano,29,DF,33,30,"2,551",2,4,0,1,0,24,5,20.8,0.08,0.40,27.4,15,1433,1994,71.9,27338,10270,132,4.66,59,68,1,3,0,1,6,0.21,3,3,0,0,0,0,65,38,32,49.2,32,14,79,42,1
Terracciano Pietro,32,GK,29,29,"2,610",0,0,0,1,0,0,0,,,,,0,816,1072,76.1,23589,16226,4,0.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,66.7,0,1,3,14,0
Dodô,23,DF,33,28,"2,331",1,3,0,5,1,11,4,36.4,0.09,0.25,20.5,0,1222,1504,81.3,21567,6692,65,2.51,58,2,1,2,1,1,5,0.19,5,0,0,0,0,0,40,22,22,47.8,26,25,65,37,0
Martínez Quarta Lucas,26,DF,27,25,"2,171",1,1,0,6,0,27,10,37.0,0.04,0.10,13.9,0,1245,1524,81.7,27128,10926,28,1.16,21,2,0,4,0,1,2,0.08,2,0,0,0,0,0,80,48,42,68.9,41,48,128,78,1
Ikone Jonathan,24,FW,33,24,"2,007",4,4,0,4,0,51,9,17.6,0.08,0.44,16.6,0,546,669,81.6,9216,1810,67,3.01,50,0,11,3,3,0,14,0.63,9,0,3,0,2,0,16,8,5,35.7,18,4,20,3,0
Amrabat Sofyan,25,MF,29,24,"1,998",0,1,0,11,0,13,4,30.8,0.00,0.00,26.6,0,1323,1490,88.8,26717,7147,44,1.98,38,0,0,0,2,4,4,0.18,3,0,0,0,0,1,39,24,16,55.2,23,21,60,18,2
Milenković Nikola,24,DF,27,23,"2,137",2,1,0,4,0,19,5,26.3,0.11,0.40,9.4,0,1107,1292,85.7,21399,6777,24,1.01,21,0,0,3,0,0,2,0.08,2,0,0,0,0,0,40,25,18,66.7,27,22,62,72,0
Igor,24,DF,27,23,"2,057",0,0,0,10,1,7,0,0.0,0.00,,12.4,0,1165,1324,88.0,23901,7556,19,0.83,16,0,2,0,0,1,1,0.04,1,0,0,0,0,0,43,29,20,74.1,33,25,68,56,2
Mandragora Rolando,25,MF,29,22,"1,950",2,4,0,8,0,37,5,13.5,0.05,0.40,22.9,2,790,984,80.3,15068,4733,87,4.02,59,19,0,6,2,1,8,0.37,5,1,0,1,1,0,42,24,23,44.2,25,16,58,21,0
Kouamé Christian,24,FW,28,22,"1,866",4,4,0,5,0,42,13,31.0,0.10,0.31,13.8,1,468,661,70.8,6983,1648,83,4.01,67,0,4,5,7,0,8,0.39,6,0,1,1,0,0,27,18,7,50.0,15,12,39,8,0
Bonaventura Giacomo,32,MF,30,21,"1,911",5,1,0,4,1,49,14,28.6,0.10,0.36,19.6,2,754,916,82.3,11960,2716,78,3.68,51,6,5,7,8,1,8,0.38,6,0,1,0,1,0,35,23,24,64.9,14,16,51,5,1
Barák Antonín,27,MF,30,21,"1,799",2,0,0,4,0,32,7,21.9,0.06,0.29,17.7,0,590,719,82.1,8980,1995,44,2.20,35,0,4,2,3,0,1,0.05,1,0,0,0,0,0,21,9,6,37.5,16,3,24,13,0
Jović Luka,24,"FW,MF",31,16,"1,534",6,3,0,3,0,56,19,33.9,0.11,0.32,13.3,0,228,297,76.8,3607,613,48,2.82,33,0,5,8,2,0,4,0.23,3,0,1,0,0,0,6,3,2,25.0,7,2,8,10,0
Arthur,24,FW,28,15,"1,432",8,1,2,4,0,52,20,38.5,0.12,0.30,13.1,0,183,271,67.5,2376,416,36,2.26,26,0,2,5,3,0,2,0.13,1,0,0,1,0,0,9,2,4,50.0,10,1,10,12,0
Saponara Riccardo,30,FW,29,14,"1,208",4,3,0,4,0,37,13,35.1,0.11,0.31,19.4,0,329,457,72.0,4773,1264,49,3.66,36,0,4,5,3,1,5,0.37,4,0,0,1,0,0,10,5,5,55.6,7,5,15,9,1
González Nicolás,24,"FW,MF",24,13,"1,354",6,1,2,3,0,58,17,29.3,0.07,0.24,17.4,1,381,571,66.7,6819,1579,62,4.12,40,0,4,6,11,1,3,0.20,2,0,0,1,0,0,17,10,5,31.3,14,4,21,6,0
Duncan Alfred,29,MF,25,13,"1,103",1,0,0,3,0,9,2,22.2,0.11,0.50,24.1,0,421,540,78.0,7705,2400,39,3.17,32,2,1,2,1,1,5,0.41,3,0,1,1,0,0,18,10,10,47.6,9,8,26,6,0
Venuti Lorenzo,27,DF,17,9,924,0,1,0,2,0,7,4,57.1,0.00,0.00,22.1,0,497,609,81.6,8930,2556,24,2.34,15,6,2,1,0,0,2,0.19,1,1,0,0,0,0,18,7,11,61.1,7,5,23,17,2
Sottil Riccardo,23,FW,18,9,833,0,2,0,1,0,21,8,38.1,0.00,0.00,19.9,1,209,266,78.6,3457,554,40,4.32,31,0,2,4,3,0,2,0.22,2,0,0,0,0,0,4,3,2,40.0,2,0,4,0,0
Terzić Aleksa,22,DF,22,8,935,1,1,0,2,0,10,2,20.0,0.10,0.50,24.8,0,582,724,80.4,10551,3203,43,4.13,32,6,4,1,0,0,5,0.48,3,1,0,1,0,0,16,9,11,52.4,13,5,21,16,0
Castrovilli Gaetano,25,MF,15,7,718,2,1,0,3,0,18,8,44.4,0.11,0.25,17.7,1,188,241,78.0,2876,559,18,2.25,12,2,0,2,1,1,1,0.12,1,0,0,0,0,0,10,8,2,22.2,5,8,18,5,0
Ranieri Luca,23,DF,9,5,508,0,0,0,1,0,1,0,0.0,0.00,,5.9,0,278,334,83.2,5363,1832,4,0.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9,4,6,66.7,5,11,20,15,1
Cerofolini Michele,23,GK,5,5,450,0,0,0,0,0,0,0,,,,,0,148,195,75.9,3964,2708,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,1,1,2,0
Maleh Youssef,23,MF,7,4,297,0,0,0,2,0,7,0,0.0,0.00,,15.9,0,95,116,81.9,1462,376,7,2.12,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,0,0.0,5,1,4,3,0
Gollini Pierluigi,27,GK,3,3,270,0,0,0,0,0,0,0,,,,,0,96,126,76.2,2622,1774,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,100.0,0,0,1,2,0
Skorupski Łukasz,31,GK,37,37,"3,330",0,0,0,4,0,0,0,,,,,0,957,1216,78.7,24937,16773,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,50.0,0,0,2,19,2
Lucumí Jhon,24,DF,33,33,"2,900",0,1,0,8,0,11,2,18.2,0.00,0.00,14.5,0,1731,1951,88.7,32107,11819,30,0.93,25,0,0,3,1,1,6,0.19,5,0,0,0,1,0,53,37,24,55.8,43,35,88,100,1
Posch Stefan,25,DF,30,30,"2,532",6,2,0,6,0,28,10,35.7,0.21,0.60,14.2,1,1399,1805,77.5,24735,10680,54,1.92,41,4,3,1,4,1,4,0.14,3,0,1,0,0,0,81,43,44,58.7,44,35,116,69,0
Schouten Jerdy,25,MF,33,29,"2,509",0,2,0,3,0,8,2,25.0,0.00,0.00,18.0,0,1299,1498,86.7,20836,5831,56,2.01,53,0,0,2,0,1,6,0.22,6,0,0,0,0,0,63,38,27,55.1,40,40,103,43,1
