,Players,Club,Position,Age,Nationality,Values
915,Lorenzo Pirola,US Salernitana 1919,Defender,21,Italy,5800000.0
1179,Cristian Ponde,SC Farense,Attack,28,Portugal,5775000.0
1151,Thierry Lutonda,RKC Waalwijk,Defender,22,Belgium,5750000.0
1145,Yassin Oukili,RKC Waalwijk,midfield,22,Morocco,5750000.0
1194,Joan González,US Lecce,midfield,21,Spain,5750000.0
1123,Pedro Marques,NEC Nijmegen,Attack,25,Portugal,5700000.0
1176,Ernest Poku,AZ Alkmaar,Attack,19,Netherlands,5700000.0
1120,Gianmarco Cangiano,Bologna FC 1909,Attack,21,Italy,5700000.0
1136,Nick Viergever,FC Utrecht,Defender,33,Netherlands,5700000.0
1212,Arianit Ferati,Fortuna Sittard,midfield,25,Kosovo,5700000.0
1129,Ricky van Wolfswinkel,Twente Enschede FC,Attack,34,Netherlands,5700000.0
1197,Brian Plat,FC Volendam,Defender,23,Netherlands,5675000.0
1013,Mimoun Mahi,FC Utrecht,Attack,29,Morocco,5600000.0
1098,Peter Vindahl Jensen,AZ Alkmaar,Goalkeeper,25,Denmark,5600000.0
1196,Hobie Verhulst,AZ Alkmaar,Goalkeeper,30,Netherlands,5575000.0
1229,Lance Duijvestijn,Almere City FC,midfield,24,Netherlands,5550000.0
941,Erhan Masovic,VfL Bochum,Defender,24,Serbia,5500000.0
809,Fabiano Parisi,FC Empoli,Defender,22,Italy,5500000.0
1175,Yusuf Barasi,AZ Alkmaar,Attack,20,Turkey,5500000.0
656,El Bilal Touré,UD Almería,Attack,21,Mali,5500000.0
969,Connor Roberts,Burnley FC,Defender,27,Wales,5500000.0
682,Reiss Nelson,Arsenal FC,Attack,23,England,5500000.0
728,Hiroki Ito,VfB Stuttgart,Defender,24,Japan,5500000.0
696,Gedson Fernandes,Besiktas JK,midfield,24,Portugal,5500000.0
1193,Ahmed Ildiz,Alanyaspor,midfield,26,Turkey,5450000.0
1187,Fabian Holland,SV Darmstadt 98,Defender,33,Germany,5400000.0
1237,Dominik Oroz,Vitesse Arnhem,Defender,22,Croatia,5400000.0
1261,Stije Resink,Almere City FC,midfield,20,Netherlands,5375000.0
1267,Alberk Koc,Caykur Rizespor,Defender,26,Turkey,5350000.0
1266,Rogério,US Sassuolo,Defender,25,Brazil,5350000.0
1163,Lennart Thy,PEC Zwolle,Attack,31,Germany,5350000.0
1131,Ali Akman,Eintracht Frankfurt,Attack,21,Turkey,5300000.0
1203,Deroy Duarte,Fortuna Sittard,midfield,24,Cape Verde,5250000.0
1146,Dante,OGC Nice,Defender,39,Brazil,5200000.0
1137,Thomas Buitink,Vitesse Arnhem,Attack,23,Netherlands,5200000.0
1280,Frank Ronstadt,SV Darmstadt 98,Defender,25,Germany,5150000.0
1260,Enzo Cornelisse,Vitesse Arnhem,Defender,21,Netherlands,5100000.0
1277,Dario Van den Buijs,RKC Waalwijk,Defender,27,Belgium,5050000.0
1279,Dean Huiberts,PEC Zwolle,midfield,23,Netherlands,5050000.0
888,Aurélio Buta,Eintracht Frankfurt,Defender,26,Portugal,5000000.0
1060,Enzo Millot,VfB Stuttgart,midfield,20,France,5000000.0
916,Sead Kolasinac,Atalanta BC,Defender,30,Bosnia-Herzegovina,5000000.0
1167,João Virgínia,Everton FC,Goalkeeper,23,Portugal,5000000.0
1272,Tiago Morais,Boavista FC,Attack,19,Portugal,5000000.0
1012,Alidu Seidu,Clermont Foot 63,Defender,23,Ghana,5000000.0
1022,Mandela Keita,Oud-Heverlee Leuven,midfield,21,Belgium,5000000.0
983,Emmanuel Agbadou,Stade Reims,Defender,26,Cote d'Ivoire,5000000.0
1218,Maghnes Akliouche,AS Monaco,midfield,21,France,5000000.0
1019,El Chadaille Bitshiabu,Paris Saint-Germain,Defender,18,France,5000000.0
746,Danilo Cataldi,SS Lazio,midfield,28,Italy,5000000.0
1186,Christian Kühlwetter,1.FC Heidenheim 1846,Attack,27,Germany,5000000.0
797,Junior Dina Ebimbe,Eintracht Frankfurt,midfield,22,France,5000000.0
1128,Soner Aydogdu,Samsunspor,midfield,32,Turkey,5000000.0
986,Moritz Jenz,VfL Wolfsburg,Defender,24,Germany,5000000.0
212,Martin Terrier,Stade Rennais FC,Attack,26,France,5000000.0
404,Breel Embolo,AS Monaco,Attack,26,Switzerland,5000000.0
339,Tyrell Malacia,Manchester United,Defender,23,Netherlands,5000000.0
423,Ivan Ilic,Torino FC,midfield,22,Serbia,5000000.0
29,Nicolò Barella,Inter Milan,midfield,26,Italy,5000000.0
33,Jack Grealish,Manchester City,Attack,27,England,5000000.0
190,Robin Le Normand,Real Sociedad,Defender,26,Spain,5000000.0
182,Otávio,FC Porto,midfield,28,Portugal,5000000.0
364,Nick Pope,Newcastle United,Goalkeeper,31,England,5000000.0
50,Reece James,Chelsea FC,Defender,23,England,5000000.0
405,Jefferson Lerma,Crystal Palace,midfield,28,Colombia,5000000.0
164,Marc-André ter Stegen,FC Barcelona,Goalkeeper,31,Germany,5000000.0
229,Boubacar Kamara,Aston Villa,midfield,23,France,5000000.0
51,Kingsley Coman,Bayern Munich,Attack,27,France,5000000.0
54,Leroy Sané,Bayern Munich,Attack,27,Germany,5000000.0
62,Theo Hernández,AC Milan,Defender,25,France,5000000.0
402,Marcel Sabitzer,Bayern Munich,midfield,29,Austria,5000000.0
141,Bremer,Juventus FC,Defender,26,Brazil,5000000.0
138,Hakan Calhanoglu,Inter Milan,midfield,29,Turkey,5000000.0
124,Andreas Christensen,FC Barcelona,Defender,27,Denmark,5000000.0
118,Ollie Watkins,Aston Villa,Attack,27,England,5000000.0
388,Borja Iglesias,Real Betis Balompié,Attack,30,Spain,5000000.0
228,Teun Koopmeiners,Atalanta BC,midfield,25,Netherlands,5000000.0
94,Pierre-Emile Höjbjerg,Tottenham Hotspur,midfield,27,Denmark,5000000.0
277,Davide Frattesi,Inter Milan,midfield,23,Italy,5000000.0
28,Matthijs de Ligt,Bayern Munich,Defender,23,Netherlands,5000000.0
295,Castello Lukeba,Olympique Lyon,Defender,20,France,5000000.0
233,Joachim Andersen,Crystal Palace,Defender,27,Denmark,5000000.0
239,Nicolás González,ACF Fiorentina,Attack,25,Argentina,5000000.0
305,Ruben Loftus-Cheek,AC Milan,midfield,27,England,5000000.0
268,Alejandro Grimaldo,Bayer 04 Leverkusen,Defender,27,Spain,5000000.0
271,Taiwo Awoniyi,Nottingham Forest,Attack,25,Nigeria,5000000.0
24,Rúben Dias,Manchester City,Defender,26,Portugal,5000000.0
332,Marcos Senesi,AFC Bournemouth,Defender,26,Argentina,5000000.0
317,David Neres,SL Benfica,Attack,26,Brazil,5000000.0
291,Samuel Chukwueze,Villarreal CF,Attack,24,Nigeria,5000000.0
1262,Damon Mirani,FC Volendam,Defender,27,Netherlands,4950000.0
1274,Zico Buurmeester,AZ Alkmaar,midfield,21,Netherlands,4950000.0
1101,Paulinho,Sporting CP,Attack,30,Portugal,4900000.0
1374,Lennard Hartjes,Excelsior Rotterdam,midfield,20,Netherlands,4900000.0
1432,Jarne Steuckers,Sint-Truidense VV,midfield,21,Belgium,4900000.0
1376,Nathan Tjoe-A-On,Excelsior Rotterdam,Defender,21,Netherlands,4875000.0
1315,Carlos Baleba,LOSC Lille,midfield,19,Cameroon,4850000.0
1211,Melayro Bogarde,TSG 1899 Hoffenheim,midfield,21,Netherlands,4800000.0
1340,Ruben Roosken,Heracles Almelo,Defender,23,Netherlands,4800000.0
1168,Ameen Al-Dakhil,Burnley FC,Defender,21,Belgium,4800000.0
1348,Anthony Descotte,FC Utrecht,Attack,19,Belgium,4800000.0
1337,Ruben Kluivert,FC Utrecht,Defender,22,Netherlands,4800000.0
1414,Sávio,Girona FC,Attack,19,Brazil,4775000.0
1296,Sem Westerveld,AZ Alkmaar,Goalkeeper,20,Netherlands,4750000.0
1387,Davy van den Berg,PEC Zwolle,midfield,23,Netherlands,4750000.0
1157,Sydney van Hooijdonk,Bologna FC 1909,Attack,23,Netherlands,4700000.0
1358,Nordin Bakker,Almere City FC,Goalkeeper,25,Netherlands,4675000.0
1416,Tarik Cetin,Caykur Rizespor,Goalkeeper,26,Turkey,4675000.0
1418,Anas Ouahim,Heracles Almelo,midfield,25,Morocco,4650000.0
1164,Gijs Smal,Twente Enschede FC,Defender,25,Netherlands,4600000.0
1286,Enric Llansana,Go Ahead Eagles,midfield,22,Netherlands,4600000.0
1332,Stefan Schimmer,1.FC Heidenheim 1846,Attack,29,Germany,4600000.0
1288,Evert Linthorst,Go Ahead Eagles,midfield,23,Netherlands,4600000.0
1304,Paul Gladon,Fortuna Sittard,Attack,31,Netherlands,4550000.0
877,Radu Dragusin,Genoa CFC,Defender,21,Romania,4500000.0
1166,Toti,Wolverhampton Wanderers,Defender,24,Portugal,4500000.0
1162,Ismaël Doukouré,RC Strasbourg Alsace,Defender,19,France,4500000.0
1420,Jorge Moreno,Rayo Vallecano,Defender,21,Spain,4500000.0
1084,Milan van Ewijk,SC Heerenveen,Defender,22,Netherlands,4500000.0
1281,Deni Milosevic,Antalyaspor,midfield,28,Bosnia-Herzegovina,4500000.0
1410,Kerem Kalafat,Besiktas JK,Defender,22,Turkey,4500000.0
1236,André Amaro,Vitória Guimarães SC,Defender,20,Portugal,4500000.0
1345,Jeriel de Santis,Boavista FC,Attack,21,Venezuela,4500000.0
1335,Tobias Kempe,SV Darmstadt 98,midfield,34,Germany,4500000.0
1334,Klaus Gjasula,SV Darmstadt 98,midfield,33,Albania,4500000.0
1331,Naatan Skyttä,FC Toulouse,midfield,21,Finland,4500000.0
924,Mark McKenzie,KRC Genk,Defender,24,United States,4500000.0
1309,Amourricho van Axel Dongen,Ajax Amsterdam,Attack,18,Netherlands,4500000.0
1308,Ivo Pinto,Fortuna Sittard,Defender,33,Portugal,4500000.0
699,Fran García,Real Madrid,Defender,23,Spain,4500000.0
1294,Daryl van Mieghem,FC Volendam,Attack,33,Netherlands,4500000.0
1289,Pedro Amador,Moreirense FC,Defender,24,Portugal,4500000.0
1172,Mitchell Weiser,SV Werder Bremen,Defender,29,Germany,4500000.0
711,Bryan Heynen,KRC Genk,midfield,26,Belgium,4500000.0
968,Didier Lamkel Zé,KV Kortrijk,Attack,26,Cameroon,4500000.0
956,Ramiz Zerrouki,Feyenoord Rotterdam,midfield,25,Algeria,4500000.0
1283,Gerrit Nauber,Go Ahead Eagles,Defender,31,Germany,4450000.0
1446,Thijs Jansen,Feyenoord Rotterdam,Goalkeeper,21,Netherlands,4450000.0
1382,Andri Fannar Baldursson,Bologna FC 1909,midfield,21,Iceland,4400000.0
1271,Alpaslan Öztürk,Galatasaray,Defender,29,Turkey,4400000.0
1310,Aaron Seydel,SV Darmstadt 98,Attack,27,Germany,4400000.0
1472,Hamdi Akujobi,Almere City FC,Defender,23,Netherlands,4350000.0
1383,Sam Kersten,PEC Zwolle,Defender,25,Netherlands,4350000.0
1460,Ricardo Velho,SC Farense,Goalkeeper,24,Portugal,4300000.0
1481,Sven Sonnenberg,Heracles Almelo,Defender,24,Germany,4275000.0
1464,Claudio Falcão,SC Farense,midfield,29,Brazil,4225000.0
1158,Rasmus Nicolaisen,FC Toulouse,Defender,26,Denmark,4200000.0
1447,Anselmo García MacNulty,VfL Wolfsburg,Defender,20,Ireland,4200000.0
1314,Alexsandro,LOSC Lille,Defender,23,Brazil,4200000.0
883,Michele Di Gregorio,AC Monza,Goalkeeper,25,Italy,4200000.0
1191,Anderson Lucoqui,1.FSV Mainz 05,Defender,26,Angola,4200000.0
1480,Bart Vriends,Sparta Rotterdam,Defender,32,Netherlands,4150000.0
1448,Naoufal Bannis,Feyenoord Rotterdam,Attack,21,Morocco,4100000.0
1430,Maxim De Cuyper,Club Brugge KV,Defender,22,Belgium,4100000.0
1293,Henk Veerman,FC Volendam,Attack,32,Netherlands,4100000.0
1462,Luismi Cruz,Sevilla FC,Attack,22,Spain,4100000.0
1463,Juriën Gaari,RKC Waalwijk,Defender,29,Curacao,4100000.0
1478,Finn Stokkers,Go Ahead Eagles,Attack,27,Netherlands,4050000.0
1479,Jorrit Smeets,Almere City FC,midfield,28,Netherlands,4050000.0
1461,Andries Noppert,SC Heerenveen,Goalkeeper,29,Netherlands,4050000.0
452,Jesper Karlsson,AZ Alkmaar,Attack,24,Sweden,4000000.0
375,Dominic Solanke,AFC Bournemouth,Attack,25,England,4000000.0
346,Arnaud Kalimuendo,Stade Rennais FC,Attack,21,France,4000000.0
729,Miguel Gutiérrez,Girona FC,Defender,21,Spain,4000000.0
815,Marshall Munetsi,Stade Reims,midfield,27,Zimbabwe,4000000.0
766,Nehuén Pérez,Udinese Calcio,Defender,23,Argentina,4000000.0
938,Chris Mepham,AFC Bournemouth,Defender,25,Wales,4000000.0
1188,Jens Odgaard,AZ Alkmaar,Attack,24,Denmark,4000000.0
858,Juan Miranda,Real Betis Balompié,Defender,23,Spain,4000000.0
499,Al-Musrati,SC Braga,midfield,27,Libya,4000000.0
609,Serhou Guirassy,VfB Stuttgart,Attack,27,Guinea,4000000.0
1412,Okechukwu Azubuike,Caykur Rizespor,midfield,26,Nigeria,4000000.0
704,Joe Scally,Borussia Mönchengladbach,Defender,20,United States,4000000.0
586,Stefan Posch,Bologna FC 1909,Defender,26,Austria,4000000.0
825,Brandon Soppy,Atalanta BC,Defender,21,France,4000000.0
497,Tiago Djaló,LOSC Lille,Defender,23,Portugal,4000000.0
684,Caoimhín Kelleher,Liverpool FC,Goalkeeper,24,Ireland,4000000.0
496,Fábio Carvalho,RB Leipzig,midfield,20,Portugal,4000000.0
954,Jean Butez,Royal Antwerp FC,Goalkeeper,28,France,4000000.0
1355,Jayden Oosterwolde,Fenerbahce,Defender,22,Netherlands,4000000.0
1444,Moryké Fofana,Samsunspor,Attack,31,Cote d'Ivoire,4000000.0
965,Rodri Sánchez,Real Betis Balompié,midfield,23,Spain,4000000.0
901,Hassane Kamara,Udinese Calcio,Defender,29,Cote d'Ivoire,4000000.0
1031,Benson Manuel Hedilazio,Burnley FC,Attack,26,Belgium,4000000.0
840,Sinaly Diomandé,Olympique Lyon,Defender,22,Cote d'Ivoire,4000000.0
767,Rodrigo Becão,Udinese Calcio,Defender,27,Brazil,4000000.0
1317,Arouna Sangante,Le Havre AC,Defender,21,Senegal,4000000.0
920,Alejandro Catena,CA Osasuna,Defender,28,Spain,4000000.0
482,Nicolás Domínguez,Bologna FC 1909,midfield,25,Argentina,4000000.0
356,Joe Gomez,Liverpool FC,Defender,26,England,4000000.0
743,Gerónimo Rulli,Ajax Amsterdam,Goalkeeper,31,Argentina,4000000.0
104,Luke Shaw,Manchester United,Defender,28,England,4000000.0
1473,Daan Huisman,Vitesse Arnhem,midfield,20,Netherlands,4000000.0
1225,Stijn Spierings,RC Lens,midfield,27,Netherlands,4000000.0
338,Steven Bergwijn,Ajax Amsterdam,Attack,25,Netherlands,4000000.0
511,João Mário,SL Benfica,midfield,30,Portugal,4000000.0
378,Sander Berge,Sheffield United,midfield,25,Norway,4000000.0
1339,Taylor Booth,FC Utrecht,midfield,22,United States,4000000.0
1311,Iván Jaime,FC Famalicão,Attack,22,Spain,4000000.0
421,Ludovic Blas,Stade Rennais FC,midfield,25,France,4000000.0
735,Rani Khedira,1.FC Union Berlin,midfield,29,Germany,4000000.0
892,Quinten Timber,Feyenoord Rotterdam,midfield,22,Netherlands,4000000.0
1584,Jochem Ritmeester van de Kamp,Almere City FC,midfield,19,Netherlands,3975000.0
1482,Saïd Bakari,Sparta Rotterdam,Defender,28,Comoros,3950000.0
1518,Picas,GD Chaves,Attack,22,Angola,3925000.0
1566,William Balikwisha,Standard Liège,midfield,24,DR Congo,3850000.0
1622,Aitor Paredes,Athletic Bilbao,Defender,23,Spain,3800000.0
1536,Kjell Peersman,PSV Eindhoven,Goalkeeper,19,Belgium,3800000.0
1611,José Ángel Carmona,Sevilla FC,Defender,21,Spain,3800000.0
1521,Aloísio,CF Estrela Amadora SAD,midfield,27,Brazil,3800000.0
1580,Rocco Ascone,LOSC Lille,midfield,19,France,3800000.0
1467,Florent Ogier,Clermont Foot 63,Defender,34,France,3800000.0
1486,Ibrahim Pehlivan,Caykur Rizespor,Defender,29,Turkey,3750000.0
1624,Nikolas Agrafiotis,Excelsior Rotterdam,Attack,23,Serbia,3750000.0
1476,Dimitrios Siovas,Fortuna Sittard,Defender,34,Greece,3750000.0
1554,Cihan Kahraman,Samsunspor,midfield,24,Turkey,3700000.0
1562,Ali Ülgen,Samsunspor,Defender,23,Turkey,3675000.0
1545,Robson,SC Farense,Defender,29,Brazil,3675000.0
1631,Jeremy van Mullem,Sparta Rotterdam,midfield,24,Netherlands,3650000.0
1485,Ogulcan Caglayan,Galatasaray,Attack,27,Turkey,3625000.0
1572,Michiel Kramer,RKC Waalwijk,Attack,34,Netherlands,3625000.0
1607,Nordine Kandil,RC Strasbourg Alsace,midfield,21,Morocco,3600000.0
1512,Mark van der Maarel,FC Utrecht,Defender,33,Netherlands,3600000.0
1587,Eliano Reijnders,PEC Zwolle,midfield,22,Netherlands,3600000.0
1567,Simon Ngapandouetnbu,Olympique Marseille,Goalkeeper,20,Cameroon,3600000.0
1493,Gor Manvelyan,FC Nantes,midfield,21,France,3600000.0
1336,Malik Tillman,Bayern Munich,midfield,21,United States,3500000.0
794,Gabriel Strefezza,US Lecce,Attack,26,Brazil,3500000.0
1152,Alexis Flips,Stade Reims,Attack,23,France,3500000.0
1338,Ismaël Gharbi,Paris Saint-Germain,midfield,19,Spain,3500000.0
749,Marius Wolf,Borussia Dortmund,Defender,28,Germany,3500000.0
1322,Vitor Carvalho,SC Braga,midfield,26,Brazil,3500000.0
1232,Mads Roerslev,Brentford FC,Defender,24,Denmark,3500000.0
1195,Haji Wright,Antalyaspor,Attack,25,United States,3500000.0
982,Marvin Ducksch,SV Werder Bremen,Attack,29,Germany,3500000.0
1577,Raúl García,Real Betis Balompié,Attack,22,Spain,3500000.0
1440,Sam Beukema,Bologna FC 1909,Defender,24,Netherlands,3500000.0
981,Sergio Akieme,UD Almería,Defender,25,Spain,3500000.0
1273,Julian Chabot,1.FC Köln,Defender,25,Germany,3500000.0
1126,Yukinari Sugawara,AZ Alkmaar,Defender,23,Japan,3500000.0
1080,Domagoj Bradaric,US Salernitana 1919,Defender,23,Croatia,3500000.0
1252,Facundo Pellistri,Manchester United,Attack,21,Uruguay,3500000.0
1269,Edimilson Fernandes,1.FSV Mainz 05,midfield,27,Switzerland,3500000.0
992,Santi Comesaña,Villarreal CF,midfield,26,Spain,3500000.0
1000,Andreas Hanche-Olsen,1.FSV Mainz 05,Defender,26,Norway,3500000.0
886,Michael Gregoritsch,SC Freiburg,Attack,29,Austria,3500000.0
1275,Frederik Rönnow,1.FC Union Berlin,Goalkeeper,30,Denmark,3500000.0
957,David Costa,RC Lens,midfield,22,Portugal,3500000.0
1095,Janik Haberer,1.FC Union Berlin,midfield,29,Germany,3500000.0
1380,Lazare Amani,Royale Union Saint Gilloise,midfield,25,Cote d'Ivoire,3500000.0
1683,Yassine Kechta,Le Havre AC,midfield,21,Morocco,3450000.0
1703,Lequincio Zeefuik,FC Volendam,Attack,18,Netherlands,3425000.0
1596,Markus Schubert,Vitesse Arnhem,Goalkeeper,25,Germany,3400000.0
1491,Dion Sanderson,Wolverhampton Wanderers,Defender,23,England,3400000.0
1379,Patrick Ciurria,AC Monza,Attack,28,Italy,3400000.0
1110,Paulinho,Portimonense SC,Attack,23,Portugal,3375000.0
1632,Patrick Vroegh,RKC Waalwijk,midfield,23,Netherlands,3350000.0
1712,Daan Reiziger,Vitesse Arnhem,Goalkeeper,22,Netherlands,3350000.0
1638,Bahadir Öztürk,Antalyaspor,Defender,27,Turkey,3350000.0
1621,Ken Nkuba,RSC Charleroi,Attack,21,Belgium,3300000.0
1705,Jelle Duin,AZ Alkmaar,Attack,24,Netherlands,3300000.0
1435,Pasquale Mazzocchi,US Salernitana 1919,Defender,27,Italy,3300000.0
1663,Vitó,Casa Pia AC,midfield,25,Portugal,3275000.0
1715,Jacopo Fazzini,FC Empoli,midfield,20,Italy,3250000.0
1706,Bilal Ould-Chikh,FC Volendam,Attack,25,Morocco,3250000.0
1697,Oskar Buur,FC Volendam,Defender,25,Denmark,3250000.0
1692,Ibrahim El Kadiri,FC Volendam,Attack,21,Morocco,3225000.0
1533,Robert Mühren,FC Volendam,Attack,34,Netherlands,3200000.0
1707,Rick Meissen,Sparta Rotterdam,Defender,21,Netherlands,3200000.0
1427,Boubacar Traoré,Wolverhampton Wanderers,midfield,21,Mali,3200000.0
1342,Ouparine Djoco,Clermont Foot 63,Goalkeeper,25,France,3200000.0
1109,Paulinho,Portimonense SC,Attack,23,Portugal,3175000.0
1547,Sven Mijnans,AZ Alkmaar,midfield,23,Netherlands,3150000.0
1684,Denilho Cleonise,RKC Waalwijk,Attack,21,Netherlands,3100000.0
1625,Senne Lynen,Royale Union Saint Gilloise,midfield,24,Belgium,3100000.0
1676,Zach Muscat,SC Farense,Defender,29,Malta,3100000.0
1108,Paulinho,Portimonense SC,Attack,23,Portugal,3100000.0
1675,Fran Delgado,SC Farense,Defender,22,Spain,3100000.0
1561,Patrick Osterhage,VfL Bochum,midfield,23,Germany,3100000.0
1720,Joey Jacobs,Almere City FC,Defender,23,Netherlands,3050000.0
1702,Million Manhoef,Vitesse Arnhem,Attack,21,Netherlands,3050000.0
1089,Lucas Robertone,UD Almería,midfield,26,Argentina,3000000.0
708,Christian Kouamé,ACF Fiorentina,Attack,25,Cote d'Ivoire,3000000.0
949,Simon Banza,SC Braga,Attack,26,France,3000000.0
913,Andrea Cambiaso,Juventus FC,Defender,23,Italy,3000000.0
436,Nuno Tavares,Arsenal FC,Defender,23,Portugal,3000000.0
243,Denzel Dumfries,Inter Milan,midfield,27,Netherlands,3000000.0
313,Ezri Konsa,Aston Villa,Defender,25,England,3000000.0
440,Amad Diallo,Manchester United,Attack,21,Cote d'Ivoire,3000000.0
1091,Marvin Schwäbe,1.FC Köln,Goalkeeper,28,Germany,3000000.0
430,Konstantinos Tsimikas,Liverpool FC,Defender,27,Greece,3000000.0
458,Mathías Olivera,SSC Napoli,Defender,25,Uruguay,3000000.0
816,Jaidon Anthony,AFC Bournemouth,Attack,23,England,3000000.0
1255,Christopher Wooh,Stade Rennais FC,Defender,21,Cameroon,3000000.0
1161,Jordan Zemura,Udinese Calcio,Defender,23,Zimbabwe,3000000.0
284,Reinildo Mandava,Atlético de Madrid,Defender,29,Mozambique,3000000.0
258,Aleksandr Golovin,AS Monaco,midfield,27,Russia,3000000.0
1259,Mikel Vesga,Athletic Bilbao,midfield,30,Spain,3000000.0
259,Guido Rodríguez,Real Betis Balompié,midfield,29,Argentina,3000000.0
261,Leon Bailey,Aston Villa,Attack,25,Jamaica,3000000.0
821,Maarten Vandevoordt,KRC Genk,Goalkeeper,21,Belgium,3000000.0
303,Mohamed Simakan,RB Leipzig,Defender,23,France,3000000.0
564,Álex Berenguer,Athletic Bilbao,Attack,28,Spain,3000000.0
937,Pablo Maffeo,RCD Mallorca,Defender,26,Spain,3000000.0
399,Chancel Mbemba,Olympique Marseille,Defender,28,DR Congo,3000000.0
919,Lucas Torró,CA Osasuna,midfield,28,Spain,3000000.0
1025,Gerardo Arteaga,KRC Genk,Defender,24,Mexico,3000000.0
287,Álex Remiro,Real Sociedad,Goalkeeper,28,Spain,3000000.0
747,Mark Flekken,Brentford FC,Goalkeeper,30,Netherlands,3000000.0
793,Fabian Schär,Newcastle United,Defender,31,Switzerland,3000000.0
1333,Tomás Araújo,SL Benfica,Defender,21,Portugal,3000000.0
1568,Ramón Terrats,Villarreal CF,midfield,22,Spain,3000000.0
176,Marc Guéhi,Crystal Palace,Defender,23,England,3000000.0
1364,Sam Surridge,Nottingham Forest,Attack,24,England,3000000.0
1730,Miguel Bandarra,SC Farense,Defender,27,Portugal,3000000.0
859,Edgar González,UD Almería,Defender,26,Spain,3000000.0
971,Edon Zhegrova,LOSC Lille,Attack,24,Kosovo,3000000.0
1371,Cenk Özkacar,Valencia CF,Defender,22,Turkey,3000000.0
468,Yunus Musah,Valencia CF,midfield,20,United States,3000000.0
672,Jerdy Schouten,Bologna FC 1909,midfield,26,Netherlands,3000000.0
674,Jhon Lucumí,Bologna FC 1909,Defender,25,Colombia,3000000.0
1593,Vitinho,Burnley FC,Defender,23,Brazil,3000000.0
661,Bernd Leno,Fulham FC,Goalkeeper,31,Germany,3000000.0
1200,Chiquinho,SL Benfica,midfield,27,Portugal,3000000.0
1558,Diego Coppola,Hellas Verona,Defender,19,Italy,3000000.0
679,Brian Brobbey,Ajax Amsterdam,Attack,21,Netherlands,3000000.0
630,Sergio Gómez,Manchester City,Defender,22,Spain,3000000.0
